State,County,Urban_Percentage,Total_Population,Housing_Units,Median_Family_Income,Population_Half_Percent,Low_Income_Half_Percent,Vehicle_Half_Percent,Population_1_Percent,Low_Income_1_Percent,Vehicle_1_Percent
New Mexico,Doña Ana County,70.73170731707317,209233,75532,46306.60975609756,82.70062561832981,42.19888832067599,1.632629652110327,55.874073401423296,27.402465194304916,0.8335205249649912
New Mexico,Eddy County,66.66666666666666,53829,20411,66128.83333333333,82.99429675453752,26.413271656542015,1.7109736387449146,54.6694161139906,16.218023741849187,1.0886325215032788
New Mexico,Grant County,25.0,29514,12586,50849.75,83.40787422917937,36.25059293894423,2.0939215287660096,66.76831334282035,27.28535610218879,1.5280883648438028
New Mexico,Guadalupe County,0.0,4687,1766,41319.0,74.03456368679325,24.45060806486025,1.6215062940046938,55.792617879240446,17.537870706208665,0.2560273095796885
New Mexico,Harding County,0.0,695,349,44219.0,100.0,48.201438848920866,4.028776978417266,100.0,48.201438848920866,4.028776978417266
New Mexico,Hidalgo County,0.0,4894,1936,53666.5,74.92848385778504,34.14384961176951,1.5324887617490806,48.12014711892113,22.313036371066612,0.6742950551695954
New Mexico,Lea County,72.22222222222221,64727,22236,66378.33333333333,73.00353793625534,25.293926800253374,0.9686838568140035,38.73035981893182,12.534182026047864,0.3738779798229487
New Mexico,Lincoln County,40.0,20497,9219,55539.0,88.60808898863249,34.019612626237986,1.268478313899595,74.5231009416012,28.935941845148072,1.087964092306191
New Mexico,Los Alamos County,100.0,17950,7663,136094.25,78.93036211699165,8.423398328690809,1.4707520891364902,44.551532033426184,5.041782729805014,0.9192200557103064
New Mexico,Luna County,66.66666666666666,25095,9593,41379.166666666664,82.74556684598525,50.34469017732616,3.235704323570433,55.2898983861327,33.907152819286715,1.8410041841004186
New Mexico,McKinley County,35.294117647058826,71492,21968,41008.41176470588,89.86040396128237,55.740502433838756,3.0632798075309124,80.46914340066022,50.615453477312144,2.6366586471213562
New Mexico,Mora County,0.0,4881,2114,32563.0,100.0,59.96721983200164,2.6838762548658064,100.0,59.96721983200164,2.6838762548658064
New Mexico,Otero County,62.5,63797,24464,51956.75,84.27982507014437,37.639700926375845,1.8511842249635562,59.79748264024954,28.068717964794583,1.1489568475006662
New Mexico,Quay County,66.66666666666666,9041,4072,40101.666666666664,79.73675478376285,43.75622165689636,1.6369870589536557,45.83563765070235,22.01083950890388,0.23227519079747813
New Mexico,Rio Arriba County,22.22222222222222,40246,15768,,90.59036922924018,0.0,2.19400685782438,75.56527356755952,0.0,1.841176762908115
New Mexico,Roosevelt County,60.0,19846,7299,51593.0,89.38325103295375,44.65887332459941,1.5872216063690416,56.17756726796331,26.33276226947496,0.9271389700695354
New Mexico,San Juan County,57.57575757575758,130044,44404,59063.72727272727,85.66023807326751,37.9310079665344,1.5387099750853557,65.31712343514504,30.332041462889485,1.1772938390083356
New Mexico,San Miguel County,57.14285714285714,29393,11978,41635.142857142855,75.2560133365087,39.55363521926989,2.129758786105535,57.39121559554996,28.292450583472256,1.0308576872044364
New Mexico,Sandoval County,66.66666666666666,131561,47602,65852.96296296296,88.13098106581738,28.56697653559945,0.9220057615858803,67.0700283518672,22.75978443459688,0.5921207652723832
New Mexico,Santa Fe County,68.0,144170,61963,77516.85714285714,78.84927516126795,24.25192481098703,0.7491156273843379,55.9624054935146,16.61580079073316,0.36068530207394045
New Mexico,Sierra County,25.0,11988,5917,41651.25,89.12245578912245,45.74574574574575,2.010343677010344,61.177844511177845,29.429429429429426,0.7090423757090424
New Mexico,Socorro County,50.0,17866,7014,40296.666666666664,86.61703794917722,46.45136012537781,2.5635284898690247,62.59375349826486,34.0647039068622,1.7631254897570805
New Mexico,Taos County,16.666666666666664,32937,14806,46920.833333333336,85.75765856028174,37.98160123872848,1.879345417008228,75.36509093117164,32.969001426966635,1.4967969153231928
New Mexico,Torrance County,0.0,16383,6264,53066.75,98.9501312335958,49.765000305194405,1.4161020570103156,95.75169382896905,47.96435329304767,1.3672709515961667
New Mexico,Union County,0.0,4549,1695,47159.0,68.76236535502308,29.14926357441196,1.8905253901956476,50.648494174543856,21.037590679270167,1.1870740822158716
New Mexico,Valencia County,66.66666666666666,76569,27500,52596.77777777778,94.09160365160835,42.1332393005002,1.1440661364259688,78.85697867283105,35.90225809400671,0.9638365395917408
New York,Albany County,89.33333333333333,304204,126251,87548.0,74.06542977738623,17.189780542004705,3.451959869035252,38.50278102852033,6.663949191989587,1.0469947798188057
New York,Allegany County,0.0,48946,18208,57701.083333333336,87.01834674947901,34.215257630858495,2.5231888203326114,79.30985167327259,31.32227352592653,2.1227475176725368
New York,Bronx County,99.70238095238095,1385108,483449,51269.83486238532,2.397069398198552,0.37238973423011057,0.13017035494705106,0.5564909017924956,0.0017327168711753886,0.0005053757540928217
New York,Broome County,67.27272727272727,200600,82167,63560.01851851852,73.80707876370887,22.532901296111664,2.939680957128614,41.145064805583246,10.424227318045864,0.8444666001994018
New York,Cattaraugus County,30.0,80317,32263,59824.9,77.81291631908562,29.52301505285307,2.759067196234919,61.20124008615859,22.423646301530187,1.8402081751061419
New York,Cayuga County,36.84210526315789,80026,31445,69114.73684210527,83.71529252992778,25.326768800139952,2.5591682703121488,58.42726114012946,15.132581910878965,0.8897108439757079
New York,Chautauqua County,51.42857142857142,134905,54244,59279.117647058825,78.20169749082689,29.599347689114563,2.9843223008783957,53.36718431488825,18.593084022089617,1.412104814499092
New York,Chemung County,77.27272727272727,88830,35462,59705.619047619046,77.50534729258133,22.209839018349655,2.074749521558032,51.12799729821006,12.722053360351232,0.9962850388382303
New York,Chenango County,16.666666666666664,50477,20436,61194.166666666664,82.17009727202488,28.795292905679815,1.78497137310062,74.16645204746717,26.011846979812585,1.5016740297561266
New York,Clinton County,42.10526315789473,82128,31582,68683.83333333333,78.51280927332944,22.66583869082408,2.2647574517825833,63.511835184102864,18.271478667445937,1.4720923436586792
New York,Columbia County,19.047619047619047,63096,25906,77370.80952380953,94.87130721440344,26.814695067833146,2.737099023709902,85.2510460251046,23.84937238493724,2.424876378851274
New York,Cortland County,66.66666666666666,49336,18671,67868.72727272728,62.35203502513378,16.975433760337282,1.313442516620723,49.801362088535754,13.122263661423709,0.8634668396302901
New York,Delaware County,21.428571428571427,47980,19898,62712.769230769234,82.65735723218008,27.267611504793663,2.280116715298041,70.32096706961234,22.471863276365152,1.6090037515631515
New York,Dutchess County,65.38461538461539,297488,107965,96971.42105263157,83.0470472758565,16.59461894261281,1.8740251707631903,61.700976173828856,11.069017909966117,0.9906281934061206
New York,Erie County,88.13559322033898,919040,383164,71398.75652173912,67.71217792479108,19.04073816155989,3.034035515320334,31.926901984679667,7.712177924791086,0.9822205779944291
New York,Essex County,0.0,39370,16262,69721.46153846153,86.93167386334773,24.965709931419862,2.6289052578105156,75.76073152146304,21.46050292100584,2.2504445008890017
New York,Franklin County,21.428571428571427,51599,19054,66597.28571428571,87.50750983546193,30.983158588344732,2.6008255973952985,72.69908331556813,25.684606290819588,1.85468710633927
New York,Fulton County,53.333333333333336,55531,22554,59751.4,71.58884226828258,23.68586915416614,1.6369235201959265,52.302317624389985,16.363832814103834,0.8679836487727575
New York,Genesee County,53.333333333333336,60079,23728,69385.4,76.55919705720801,17.868140281962084,1.7593501889179248,63.33494232593752,14.485926862963764,1.16013915011901
New York,Greene County,13.333333333333334,49221,19823,68641.78571428571,96.16830214745738,28.432985920643628,3.2140752930659677,87.7897645313992,24.991365474086262,2.5375347920602995
New York,Hamilton County,0.0,4836,2262,69593.0,97.95285359801488,24.069478908188586,2.1712158808933,95.6989247311828,23.67659222497932,2.088502894954508
New York,Herkimer County,42.10526315789473,64519,26324,65770.68421052632,76.07216478866691,24.52145879508362,2.076907577612796,57.06536059145368,17.64441482354035,1.2554441327360932
New York,Jefferson County,40.0,116229,43451,60751.958333333336,79.09471818565073,27.02853848867322,2.031334692718685,61.979368315996865,19.66118610673756,1.1640812533877087
New York,Kings County,99.86737400530504,2504700,916856,75146.18413978495,1.6313730187247972,0.3714616520940632,0.1676049027827684,0.015730426797620475,0.0016369225855391862,0.00035932446999640676
New York,Lewis County,0.0,27087,10514,60316.57142857143,94.5693506109942,32.28485989589102,1.7240742791745118,86.5728947465574,28.921622918743306,1.487798574962159
New York,Livingston County,40.0,65393,24409,72314.46153846153,90.5586224825287,25.646475922499352,2.4910923187497134,72.7799611579221,19.980731882617405,1.599559585888398
New York,Madison County,37.5,73442,27754,76532.8125,90.67427357642765,24.499605130579234,1.8803954140682442,76.03959587157213,20.689796029519893,1.4378693390702868
New York,Monroe County,93.19371727748691,744344,300422,69235.74594594595,75.9017336070419,19.7704287265028,2.6976774179680363,41.07052653074385,8.08833012693056,0.8998527562524854
New York,Montgomery County,56.25,50219,20272,52631.3125,93.4168342659153,39.873354706386024,5.2131663314681695,81.64240626057867,35.00866206017643,4.589896254405703
New York,Nassau County,100.0,1339532,448528,135427.8909090909,42.852429057312555,5.117011015787604,0.6932271868085271,5.554551888271426,0.4844975707933815,0.06136471543792906
New York,New York County,100.0,1585873,763846,137292.85239852397,0.029951957060874355,0.029258332792096216,0.0,0.00012611350341420783,0.0,0.0
New York,Niagara County,76.66666666666667,216469,90556,64391.11666666667,77.41016034628515,20.84732686897431,2.355533586795338,46.28653525447062,10.31510285537421,0.962262494860696
New York,Oneida County,68.91891891891892,234878,93028,64112.33823529412,76.92631919549724,23.56755421963743,2.388048263353741,52.33738366300803,14.332121356619181,1.1797614080501369
New York,Onondaga County,86.42857142857143,467026,187686,73871.9708029197,72.20497359890028,18.75891278001653,2.5675230072843913,38.1520514917799,8.011973637442027,1.132913370990052
New York,Ontario County,40.0,107931,43019,77858.44,85.80018715660933,21.602690607888373,2.249585383254116,64.1437585123829,14.84930186878654,1.3758790338271674
New York,Orange County,79.74683544303798,372813,125925,90585.21518987342,75.86001561104361,14.772285301209989,1.6091177078052534,53.97317153640029,8.622016936104696,0.7577525461826707
New York,Orleans County,30.0,42883,16119,59589.2,92.02714362334726,33.852575612713665,2.623417204953012,72.91001096005411,25.18247324114451,1.9541543268894432
New York,Oswego County,41.37931034482759,122109,46400,63204.24137931035,79.68454413679581,25.754858364248335,1.8090394647405188,63.69555069650885,20.005896371274844,1.2251349204399349
New York,Otsego County,35.294117647058826,62259,24620,69692.875,94.80717647247788,30.84052104916558,3.1063781943172875,81.47255818435889,25.22205624889574,2.1089320419537736
New York,Putnam County,84.21052631578947,99710,35041,120341.94736842105,87.28111523417911,11.270684986460736,1.2606559021161368,65.54608364256343,7.986159863604453,0.7301173402868318
New York,Queens County,100.0,2230722,780117,78522.6484375,6.591274035939933,1.4020572711436028,0.3249172241095036,0.5703982836050391,0.07463951133310202,0.01972455554748642
New York,Rensselaer County,61.904761904761905,159429,64702,78806.47619047618,82.41286089732733,18.869841747737237,2.5365523210959107,51.75030891494019,8.817090993482992,0.8906786092868926
New York,Richmond County,100.0,468730,165516,94163.55660377358,33.07341113220831,8.030422631365605,1.7065261451155251,0.999509312397329,0.15659334798284727,0.019200819234954022
New York,Rockland County,100.0,311687,99242,106452.86153846154,64.80700189613297,13.455164957152526,1.5290981016211778,27.649212190434636,4.35853917551903,0.5059562958994119
New York,Saratoga County,54.0,219607,88296,96444.91836734694,82.84298770075635,14.086982655379837,1.1192721543484498,62.612758245411115,9.837573483541053,0.7408689158360161
New York,Schenectady County,90.69767441860465,154727,62886,79496.3488372093,63.426551280642684,14.524291170901007,2.762930839478565,27.10322051096447,4.427798638893018,0.5235026853748861
New York,Schoharie County,25.0,32749,13166,67511.0,90.41497450303825,23.915234052948183,1.71302940547803,80.26199273260252,21.744175394668538,1.4321047970930412
New York,Schuyler County,0.0,18343,7530,66772.2,93.8178051572807,33.794908139344706,2.1588616911083247,88.87859128822984,31.570626396990676,1.9189881698740665
New York,Seneca County,30.0,35251,13393,68912.9,86.79470085955009,27.87722334118181,2.4850358855067944,72.86885478426144,23.335508212532975,1.957391279680009
New York,St. Lawrence County,39.285714285714285,111944,41605,61949.88,82.19020224397913,31.75516329593368,2.462838562138212,62.96362466947759,23.49031658686486,1.6981705138283427
New York,Steuben County,36.666666666666664,98990,40344,63485.433333333334,80.76876452166886,28.382664915648043,2.6103646833013436,62.32144661076876,21.278917062329526,1.4354985352055765
New York,Suffolk County,95.65217391304348,1493350,499922,117208.16770186335,71.53654535105635,11.352328657046238,1.1418622560016072,30.36675929956139,4.279304918471892,0.4275621923862457
New York,Sullivan County,8.333333333333332,77547,30139,68014.625,85.35210904354778,27.73930648509936,3.107792693463319,69.92275652185126,21.147175261454343,2.170296723277496
New York,Tioga County,30.0,51125,20350,75010.2,85.68215158924205,22.73643031784841,1.4767726161369192,76.02151589242054,19.434718826405867,1.1188264058679707
New York,Tompkins County,56.52173913043478,101564,38967,82500.31818181818,74.69969674294042,22.07179709345831,2.278366350281596,55.24004568547911,15.400141782521365,1.4769012642274821
New York,Ulster County,46.808510638297875,182493,71049,79904.14893617021,89.78316976541566,25.38289139857419,2.272963894505543,72.249894516502,18.849490117429163,1.4855364315343602
New York,Warren County,57.89473684210527,65707,27990,74798.52631578948,85.99844765397903,21.641529821784587,3.211225592402636,55.64856103611488,12.024594031077358,1.2373110931864184
New York,Washington County,17.647058823529413,63216,24142,67517.70588235294,88.57884079979752,27.91065553024551,2.4123639584915213,64.86807137433561,18.33396608453556,1.1879903821817261
New York,Wayne County,22.727272727272727,93772,36585,67102.0,85.69402380241436,23.774687539990616,1.8960883845924155,68.24745126476986,17.909397261442646,1.212515463038007
New York,Westchester County,95.92760180995475,949113,347232,125473.88073394496,45.36108977540082,5.259542330576021,1.032121570350422,18.25925890805415,1.6583905183049859,0.19734214998635569
New York,Wyoming County,18.181818181818183,42155,15501,69971.45454545454,92.6272091092397,24.64476337326533,2.1539556399003676,76.70501719843435,18.58617008658522,1.269125845095481
New York,Yates County,0.0,25348,9517,71912.0,78.05349534480038,23.784913997159542,2.970648571879438,69.40981537004892,20.897112198201043,2.528799116301089
North Carolina,Alamance County,66.66666666666666,151131,59960,62970.86111111111,83.21059213529985,32.451978746914925,1.6032448670358828,55.140242571014554,20.285050717589375,0.8383455412853749
North Carolina,Alexander County,28.57142857142857,37198,14425,56671.142857142855,93.65019624711006,35.671272649067156,1.1963008763912037,83.95881499005323,32.060863487284266,0.9704822839937631
North Carolina,Alleghany County,0.0,11155,4778,43944.333333333336,95.6701030927835,46.391752577319586,1.5060510981622592,84.84087852980726,40.27790228597042,1.1474675033617212
North Carolina,Anson County,16.666666666666664,26948,9755,49201.0,94.76027905595963,42.14412943446638,3.44738013952798,81.00786700311711,34.124981445747366,2.5122458067389046
North Carolina,Ashe County,16.666666666666664,27281,11755,53327.166666666664,96.37110076610095,36.7398555771416,2.569553901983065,87.79003702210329,32.77739085810637,2.1773395403394304
North Carolina,Avery County,0.0,17797,6664,52544.6,97.94909254368713,42.28240714727201,1.3260661909310558,92.80777659156037,40.08540765297522,1.2024498510984998
North Carolina,Beaufort County,27.27272727272727,47759,19941,59561.0,90.21755061873155,38.35926212860403,2.7157185033187465,75.95427039929646,29.67398814883059,1.6185431018237402
North Carolina,Bertie County,25.0,21282,8359,45674.25,98.78300911568462,49.90602386993704,3.6697678789587442,93.9949252889766,48.01710365567146,3.495912038342261
North Carolina,Bladen County,16.666666666666664,35190,14430,42648.833333333336,91.44075021312872,47.42540494458653,3.6231884057971016,81.34981528843421,41.62546177891446,2.901392441034385
North Carolina,Brunswick County,43.75,107431,46297,68569.375,92.55987564110917,30.286416397501654,1.6215058968081837,77.3045024248122,26.18890264448809,1.315262819856466
North Carolina,Buncombe County,71.42857142857143,238318,100412,70509.23214285714,81.49363455550986,27.277419246552924,1.468206346142549,54.501128743947156,18.09598939232454,0.8119403486098407
North Carolina,Burke County,44.44444444444444,90912,35804,53834.444444444445,90.98908834917283,37.45270151355157,1.637847588877156,75.68197817669835,31.22800070397747,1.2242608236536432
North Carolina,Cabarrus County,75.67567567567568,178011,65666,74458.48648648648,86.25927611215037,23.819876299779228,1.2673374117329828,53.14783917847773,13.271651751858032,0.5527748285218329
North Carolina,Caldwell County,52.94117647058824,83029,33388,52675.41176470588,91.84140481036746,37.683219116212406,1.7234942008213998,76.41908248925074,31.274614893591394,1.2296908309144998
North Carolina,Camden County,0.0,9980,3675,72626.0,100.0,28.537074148296593,0.7014028056112225,99.92985971943888,28.517034068136272,0.7014028056112225
North Carolina,Carteret County,61.111111111111114,66469,28870,69843.41666666667,88.01997923844198,26.598865636612558,1.6639335630143377,67.20576509350224,19.965698295445996,0.9944485399208653
North Carolina,Caswell County,0.0,23719,9190,56375.0,96.33627050044268,36.69631940638307,3.4613600910662337,92.59665247270121,34.49133605969897,3.1072136262068386
North Carolina,Catawba County,64.51612903225806,154358,60887,62920.967741935485,88.31741795047876,31.246841757472886,1.6338641340260953,61.24982184272923,20.312520245144405,0.9652884852097072
North Carolina,Chatham County,23.076923076923077,63505,25845,84912.92307692308,89.93465081489647,27.2277773403669,1.6203448547358477,73.3847728525313,20.491299897645852,1.2030548775686953
North Carolina,Cherokee County,0.0,27444,11753,51581.28571428572,97.95219355779041,40.216440752076956,1.960355633289608,92.5338871884565,37.61477918670747,1.7672350969246464
North Carolina,Chowan County,33.33333333333333,14793,6059,51256.666666666664,96.03190698303251,41.18163996484824,3.873453660515108,77.94226999256405,32.10978165348475,2.4200635435679034
North Carolina,Clay County,0.0,10587,4660,46918.0,98.18645508642675,42.401057901199586,2.9186738452819494,90.82837442146028,38.915651270426,2.663644091810711
North Carolina,Cleveland County,40.909090909090914,98078,38555,51271.27272727273,89.2055302922164,39.62662370766125,2.5540896021533883,66.26664491527153,29.28791370133975,1.3693182976814373
North Carolina,Columbus County,7.6923076923076925,58098,22489,48258.307692307695,89.40066783710282,41.32500258184447,2.482013150194499,78.29185169885366,35.29209267100416,1.8761403146407796
North Carolina,Craven County,66.66666666666666,103505,40299,59617.95238095238,83.00082121636636,26.559103424955318,1.511038114100768,65.3755857204966,19.95459156562485,1.0637167286604512
North Carolina,Cumberland County,85.07462686567165,319431,122431,53609.15625,79.47037075299517,33.549968537806286,1.9065150220235356,43.904943477621146,18.531075568745674,0.9482486045499654
North Carolina,Currituck County,0.0,23547,8880,71510.14285714286,95.65974434110503,27.13721493183845,0.9852635155221471,86.84333460738098,24.988321229880665,0.849365099588058
North Carolina,Dare County,55.55555555555556,33920,14335,70097.11111111111,80.1002358490566,22.27299528301887,1.0849056603773584,57.34669811320755,15.368514150943396,0.8402122641509434
North Carolina,Davidson County,50.0,162878,64515,58310.294117647056,90.2724738761527,33.26723068799961,1.833887940667248,69.62880192536745,23.39603875293164,1.0928424956102114
North Carolina,Davie County,42.857142857142854,41240,16245,67416.57142857143,97.65033947623665,29.413191076624635,1.1445198836081476,85.72987390882638,26.243937924345296,1.001454898157129
North Carolina,Duplin County,18.181818181818183,58505,22495,48832.818181818184,91.30672592086147,47.809588924023586,2.3690282881804974,78.91633193744124,40.676865225194426,1.856251602427143
North Carolina,Durham County,91.66666666666666,267587,109348,75152.45614035087,76.66889647105427,24.157003142903054,2.1286534846610636,39.69774316390557,9.715718626091702,0.7593791925616715
North Carolina,Edgecombe County,42.857142857142854,56552,21680,47279.0,81.05460461168482,40.02864620172584,3.0219974536709575,59.907695572216724,28.391568821615504,1.847856839722733
North Carolina,Forsyth County,90.32258064516128,350670,141163,67803.46739130435,80.73658995636923,29.12966606781304,2.193515270767388,48.311517951350275,15.99566544044258,0.9869678044885505
North Carolina,Franklin County,8.333333333333332,60619,23023,59759.416666666664,95.32324848644814,34.14441016842904,1.7684224418086738,85.31648493046734,30.074729045348818,1.4401425295699368
North Carolina,Gaston County,76.92307692307693,206086,79867,61286.38461538462,83.04203099676833,31.903671282862494,1.7846918276835884,50.456605494793436,18.56894694447949,0.8904049765631824
North Carolina,Gates County,0.0,12197,4665,64659.0,99.1473313109781,29.97458391407723,1.5905550545216036,97.02385832581783,29.2530950233664,1.5905550545216036
North Carolina,Graham County,0.0,8861,3701,47895.666666666664,94.40243764812098,45.570477372757026,2.663356280329534,85.05811985103261,39.984200428845504,1.8846631305721702
North Carolina,Granville County,30.76923076923077,59916,20628,62588.5,94.0516723412778,29.371119567394356,1.5388210160891915,81.91468055277389,24.531010080779758,1.1816543160424595
North Carolina,Greene County,0.0,21362,7313,50123.5,95.14090440969947,43.66164216833629,2.387416908529164,88.59657335455482,40.19286583653216,1.9801516711918359
North Carolina,Guilford County,88.13559322033898,488406,196628,67627.46610169491,76.84754077550234,26.314787287625457,1.7907232916876532,38.309316429364095,10.797369401686302,0.5718602965565533
North Carolina,Halifax County,41.66666666666667,54691,21970,43286.75,82.89115210912216,43.685432703735536,3.7885575323179315,58.92011482693679,31.89373022983672,2.451957360443217
North Carolina,Harnett County,29.629629629629626,114678,41594,58962.25925925926,88.84354453338914,35.131411430265615,1.6716371056349082,71.66849788102338,27.598144369451855,1.200753413906765
North Carolina,Haywood County,31.25,59036,25563,62248.4,91.2172233891185,29.658174673080833,1.668473473812589,71.38525645368927,22.55403482620774,1.1061047496442848
North Carolina,Henderson County,57.692307692307686,106740,45448,68251.92307692308,85.02810567734682,25.96777215664231,1.3481356567359941,66.48210605208918,19.52126662919243,0.9452876147648491
North Carolina,Hertford County,20.0,24669,9334,48157.6,88.34975069925818,43.19186022943776,3.165916737605902,69.43127001499857,33.082005756212254,2.120069723134298
North Carolina,Hoke County,25.0,46952,16532,49842.125,94.65198500596354,41.74476060657693,1.7059976145851081,84.1071732833532,36.680013630942234,1.3268870335661953
North Carolina,Hyde County,0.0,5810,2119,49939.0,96.86746987951807,45.387263339070564,0.37865748709122204,93.88984509466437,44.30292598967298,0.37865748709122204
North Carolina,Iredell County,50.0,159437,61215,73019.43181818182,84.67482453884607,25.373658561061735,1.016075315014708,59.30555642667636,17.641450855196723,0.5876929445486305
North Carolina,Jackson County,11.11111111111111,40271,16446,58735.666666666664,94.04534280251298,39.46760696282684,2.023788830672196,84.00834347297062,35.9911598917335,1.805269300489186
North Carolina,Johnston County,24.0,168878,61909,61123.36,88.12219472044907,30.17503760110849,1.168891152192707,70.53849524508817,23.848577079311692,0.7034664077026018
North Carolina,Jones County,0.0,10153,4167,50528.666666666664,89.48094159361764,46.22279129321383,2.4524771003644243,84.51689155914508,43.76046488722545,2.2653402935093077
North Carolina,Lee County,53.84615384615385,57866,22058,57636.230769230766,88.3644972868351,34.68185117340062,1.8300902084125392,63.42757405039229,21.950713717899976,0.834687035564926
North Carolina,Lenoir County,73.33333333333333,59495,24327,44763.0,84.96512311958988,40.45045802168249,3.4658374653332213,62.41532901924531,28.14017984704597,1.5749222623749897
North Carolina,Lincoln County,44.44444444444444,78265,30343,66069.88888888889,93.27413275410464,32.35801443812687,1.0119465917076598,79.64224110394173,27.63304158947167,0.8177346195617453
North Carolina,Macon County,11.11111111111111,33922,14591,58311.555555555555,93.3671363716762,34.92718589705795,1.9633276339838455,79.9009492364837,29.237662873651317,1.4150109073757444
North Carolina,Madison County,0.0,20764,8494,52351.5,93.56578693893277,36.457329994220764,1.8204584858408785,86.68849932575611,34.203429011751105,1.5844731265652092
North Carolina,Martin County,16.666666666666664,24505,10318,47546.333333333336,92.51581309936748,40.18771679249133,2.562742297490308,78.15139767394409,33.911446643542135,1.922056723117731
North Carolina,McDowell County,20.0,44996,17838,50699.5,88.8545648502089,37.14996888612321,2.0312916703707,73.68210507600675,30.08934127477998,1.6379233709663081
North Carolina,Mecklenburg County,96.96969696969697,919628,362213,84715.78695652174,68.98626401110015,19.456997829557167,1.3914321877976747,23.693275976808014,5.794625652981423,0.3184983493325562
North Carolina,Mitchell County,0.0,15579,6685,55599.25,94.81353103536813,33.1792797997304,2.3557352846780923,86.25714102317222,29.94415559406894,2.1374927787406124
North Carolina,Montgomery County,16.666666666666664,27798,10544,53127.166666666664,92.89157493344845,42.481473487301244,1.8634434131951938,78.35815526296855,35.73638391251169,1.2626807684006043
North Carolina,Moore County,50.0,88247,37540,77516.0,90.85181365938786,26.43602615386359,1.6669121896495065,72.93392409940282,21.093068319602935,1.2011739775856405
North Carolina,Nash County,44.44444444444444,95840,37782,61871.166666666664,85.01356427378965,30.06573455759599,2.2756677796327214,61.77483305509182,21.093489148580968,1.4336393989983305
North Carolina,New Hanover County,97.72727272727273,202667,86046,74208.97674418605,73.75695105764629,25.285320254407477,1.7245037425925287,30.770179654309782,9.877779806283213,0.5960516512308367
North Carolina,Northampton County,0.0,22099,9193,46027.8,93.45671749852934,44.241820896873165,4.226435585320603,86.26182180189149,40.90230327164125,3.941354812434952
North Carolina,Onslow County,67.74193548387096,177772,60092,54415.793103448275,88.07292487005827,33.35170893054024,1.4113583691469973,67.62594784330491,24.76599239475283,0.8190266183650969
North Carolina,Orange County,60.71428571428571,133801,51457,108518.03703703704,75.01289228032675,21.542439892078534,1.5074625750181239,41.88309504413271,10.105305640466065,0.5567970344018356
North Carolina,Pamlico County,0.0,13144,5490,58987.75,96.05903834449178,39.280279975654295,2.8682288496652464,87.51521606816799,36.28271454656117,2.6932440657334142
North Carolina,Pasquotank County,40.0,40661,14956,57230.3,89.67315117680332,33.58500774698114,3.2438946410565404,64.47455793020339,22.83268980103785,1.9207594500873073
North Carolina,Pender County,13.333333333333334,52217,20333,69445.26666666666,92.4086025623839,30.06683647088113,1.5167474194227932,80.17120861022272,26.631173755673437,1.3156634812417412
North Carolina,Perquimans County,0.0,13453,5598,54115.666666666664,97.56931539433583,37.032632126663195,2.7428826284100203,93.31004236973166,35.107410986397085,2.363785029361481
North Carolina,Person County,28.57142857142857,39464,15826,61703.71428571428,93.55868639772957,34.16278126900466,2.8912426515305087,79.33813095479424,26.74589499290493,1.9688830326373405
North Carolina,Pitt County,71.875,168148,67577,61480.0625,77.43178628351215,32.135975450198636,2.358636439327259,44.84323334205581,17.65171158741109,1.0948688060518115
North Carolina,Polk County,14.285714285714285,20510,8989,60021.71428571428,95.37786445636274,31.062896148220382,2.384202827888835,83.96879570941005,27.835202340321796,1.8235007313505607
North Carolina,Randolph County,42.857142857142854,141752,55373,54292.142857142855,92.50380947006039,36.24640216716519,1.7706981206614367,76.77704723742875,29.586884135673568,1.2543032902534004
North Carolina,Richmond County,54.54545454545454,46639,18430,44219.90909090909,82.69474045326872,39.34689851840734,2.6587190977508097,57.68133965136474,25.993267437123436,1.4065481678423637
North Carolina,Robeson County,35.483870967741936,134168,47997,42405.32258064516,84.15643074354541,45.85370580168147,2.78531393476835,71.55133862023732,39.04060580764415,2.1338918370997555
North Carolina,Rockingham County,42.857142857142854,93643,38693,54700.619047619046,91.68117211110281,36.78331535726109,2.4144890701921127,77.24656407846823,30.152814412182437,1.6648334632594002
North Carolina,Rowan County,50.0,138428,53140,58014.4,89.49273268413904,33.71861184153495,1.683907879908689,69.6665414511515,25.15098101540151,1.000520125986072
North Carolina,Rutherford County,23.076923076923077,67810,27466,51889.46153846154,93.82834390207934,39.032591063265,2.150125350243327,81.28152189942487,32.91549918891019,1.6015336970948237
North Carolina,Sampson County,9.090909090909092,63431,24005,49227.09090909091,91.50257760401065,42.994750201005814,2.3978811622077534,81.85429837145875,37.9688165092778,1.9974460437325599
North Carolina,Scotland County,57.14285714285714,36157,13614,46004.42857142857,85.7703902425533,42.70542356943331,3.4488480792101117,69.95879082888514,31.719998893713523,2.2623558370440024
North Carolina,Stanly County,23.076923076923077,60585,23589,60450.46153846154,86.8152182883552,30.14112404060411,1.4541553189733432,67.23776512338037,22.451101757860854,0.8549971114962449
North Carolina,Stokes County,11.11111111111111,47401,19416,57090.666666666664,95.5802620197886,31.644902006286785,1.2700154005189763,85.56570536486572,27.967764393156262,1.040062445939959
North Carolina,Surry County,27.27272727272727,73673,29914,55059.86363636364,87.20562485578162,35.79194548884937,2.09439007506142,71.29206086354567,28.84774612137418,1.4075712947755623
