State,County,Urban_Percentage,Total_Population,Housing_Units,Median_Family_Income,Population_Half_Percent,Low_Income_Half_Percent,Vehicle_Half_Percent,Population_1_Percent,Low_Income_1_Percent,Vehicle_1_Percent,"Grocery stores, 2016","Convenience stores, 2016","Fast-food restaurants, 2016","Farmers' markets, 2018"
NE,Morrill,0.0,5042.0,2085.0,58290.0,88.89329631098771,30.60293534311781,1.2098373661245538,68.88139627132091,24.37524791749306,0.9321697738992464,3.0,3.0,4.0,1.0
NE,Nance,0.0,3735.0,1525.0,59737.0,50.227576974564926,14.056224899598394,0.428380187416332,35.6091030789826,8.621151271753682,0.1874163319946452,3.0,4.0,2.0,0.0
NE,Nemaha,50.0,7248.0,2952.0,66893.0,63.42439293598234,20.41942604856512,0.6760485651214128,51.255518763796914,16.8598233995585,0.510485651214128,4.0,4.0,4.0,2.0
NE,Nuckolls,0.0,4500.0,2079.0,59618.0,82.04444444444444,29.55555555555556,1.9777777777777776,58.48888888888889,20.95555555555556,0.9333333333333336,1.0,3.0,2.0,0.0
NE,Otoe,40.0,15740.0,6362.0,76280.4,97.2554002541296,28.07496823379924,2.388818297331639,85.90851334180431,22.858958068614992,2.210927573062262,4.0,10.0,8.0,2.0
NE,Pawnee,0.0,2773.0,1230.0,61563.0,85.03425892535161,28.5611251352326,3.317706455102777,67.58023800937613,21.42084385142445,2.344031734583484,1.0,1.0,1.0,0.0
NE,Perkins,0.0,2970.0,1239.0,76042.0,81.44781144781145,19.15824915824916,1.1784511784511784,59.1919191919192,14.882154882154882,0.6060606060606061,2.0,3.0,1.0,0.0
NE,Phelps,66.66666666666666,9188.0,3779.0,76368.66666666667,68.80713974749673,16.347409664780148,1.2080975185023946,42.49020461471484,8.010448410970831,0.5768393556813235,3.0,5.0,9.0,1.0
NE,Pierce,0.0,7266.0,2911.0,71021.0,87.35205064684834,21.26341866226259,0.7431874483897605,82.49380677126342,19.25406000550509,0.5917974126066612,4.0,4.0,3.0,1.0
NE,Platte,42.85714285714285,32237.0,12658.0,79323.71428571429,86.24872041443062,20.66259267301548,1.0981170704470018,53.308310326643294,11.24794490802494,0.409467382200577,5.0,21.0,23.0,1.0
NE,Polk,0.0,5406.0,2212.0,75241.5,62.30114687384389,17.16611172770995,1.0173880873103958,47.28079911209767,13.355530891601925,0.6659267480577136,3.0,2.0,2.0,1.0
NE,Red Willow,66.66666666666666,11055.0,4663.0,57304.0,93.921302578019,29.70601537765717,1.6010854816824966,71.27996381727725,23.337856173677068,1.0312075983717774,1.0,3.0,11.0,1.0
NE,Richardson,33.33333333333333,8363.0,3718.0,63936.0,71.5532703575272,25.134521104866675,0.9446370919526486,49.07329905536291,14.934831998086812,0.6098290087289251,2.0,4.0,5.0,0.0
NE,Rock,0.0,1526.0,685.0,65250.0,67.56225425950197,19.26605504587156,0.327653997378768,53.604193971166445,16.382699868938403,0.1965923984272607,1.0,2.0,0.0,1.0
NE,Saline,25.0,14200.0,5131.0,65544.75,83.28873239436619,31.584507042253524,0.4929577464788732,55.07042253521127,16.725352112676056,0.3591549295774647,4.0,4.0,5.0,0.0
NE,Sarpy,90.69767441860463,158840.0,58102.0,90352.13953488372,79.17652984134979,14.962226139511458,0.7649206748929741,42.43200705112062,7.541551246537397,0.3651473180559053,15.0,50.0,113.0,2.0
NE,Saunders,40.0,20780.0,8040.0,81404.4,76.59287776708373,16.169393647738207,0.5678537054860443,68.89797882579404,14.321462945139556,0.3609239653512993,6.0,14.0,8.0,3.0
NE,Scotts Bluff,54.54545454545454,36970.0,14928.0,63119.81818181818,71.26859615904789,25.236678387882066,1.37679199350825,32.2017852312686,9.702461455233976,0.4706518799026237,5.0,14.0,29.0,3.0
NE,Seward,50.0,16750.0,6266.0,84419.75,92.61492537313433,22.8,1.128358208955224,78.73432835820896,19.58805970149254,0.8238805970149254,5.0,8.0,10.0,1.0
NE,Sheridan,0.0,5469.0,2380.0,56834.5,63.338818796855,23.002377034192723,1.6639239349058328,51.691351252514174,17.736332053391845,1.2250868531724264,7.0,4.0,4.0,2.0
NE,Sherman,0.0,3152.0,1392.0,68594.0,80.83756345177665,22.74746192893401,0.6345177664974619,65.95812182741116,18.05203045685279,0.4441624365482234,2.0,2.0,1.0,1.0
NE,Sioux,0.0,1311.0,577.0,53750.0,100.0,32.11289092295957,2.593440122044241,100.0,32.11289092295957,2.593440122044241,0.0,0.0,0.0,0.0
NE,Stanton,0.0,6129.0,2387.0,72653.5,79.6704193179964,17.49061837167564,0.5221080110947952,73.87828356991352,16.152716593245227,0.3915810083210964,1.0,3.0,1.0,0.0
NE,Thayer,0.0,5228.0,2296.0,65731.0,60.501147666411626,17.25325172149962,0.612088752869166,48.64192807957154,14.211935730680947,0.2486610558530987,4.0,6.0,2.0,3.0
NE,Thomas,0.0,647.0,291.0,75227.0,100.0,34.62132921174652,0.1545595054095827,100.0,34.62132921174652,0.1545595054095827,1.0,1.0,0.0,0.0
NE,Thurston,0.0,6940.0,2158.0,53621.5,85.48991354466858,48.414985590778095,2.161383285302594,73.42939481268012,43.14121037463977,1.8587896253602303,0.0,5.0,3.0,0.0
NE,Valley,0.0,4260.0,1922.0,69846.0,56.901408450704224,19.295774647887324,1.0093896713615025,39.50704225352112,13.004694835680752,0.6103286384976526,3.0,3.0,2.0,1.0
NE,Washington,40.0,20234.0,7761.0,86042.6,93.8074528022141,17.282791341306712,1.4529999011564694,75.51645744786003,11.752495799149946,0.929129188494613,2.0,10.0,10.0,1.0
NE,Wayne,50.0,9595.0,3507.0,77521.0,74.83064095883273,21.459093277748828,0.7191245440333507,40.687858259510165,9.567483064095883,0.1667535174570088,2.0,2.0,9.0,1.0
NE,Webster,0.0,3812.0,1604.0,63225.5,78.75131164742916,25.262329485834208,1.5477439664218258,70.96012591815321,21.117523609653723,1.3378803777544597,2.0,4.0,0.0,1.0
NE,Wheeler,0.0,818.0,350.0,65909.0,100.0,35.2078239608802,0.6112469437652812,100.0,35.2078239608802,0.6112469437652812,0.0,2.0,0.0,0.0
NE,York,50.0,13665.0,5564.0,74640.0,76.53860226856933,18.836443468715697,1.2806439809732897,48.18148554701793,11.935601902671058,0.7537504573728504,4.0,6.0,12.0,1.0
NV,Carson City,92.3076923076923,55274.0,21427.0,69579.0,57.91149545898614,15.553424756666786,0.7815609508991569,16.932011433947245,3.053877048883743,0.0995042877302167,10.0,21.0,55.0,2.0
NV,Churchill,42.85714285714285,24877.0,9671.0,59418.28571428572,86.22422317803594,26.46219399445271,1.2823089600836113,63.41198697592153,17.333279736302607,0.7235599147807211,2.0,10.0,17.0,3.0
NV,Clark,96.30390143737166,1951269.0,715365.0,68314.0,58.47779060703573,18.08356510558001,1.5407921716585462,20.351371338344432,5.492528195753636,0.375960464702714,201.0,681.0,1867.0,11.0
NV,Douglas,43.75,46997.0,19638.0,80318.625,89.16526586803413,20.582164819031,0.8426069749132924,77.11130497691342,17.80326403813009,0.6894057067472392,6.0,17.0,31.0,3.0
NV,Elko,42.85714285714285,48818.0,17442.0,78235.71428571429,79.03027571797287,19.601376541439635,0.8869679216682371,50.97709861116802,12.47490679667336,0.6493506493506493,11.0,21.0,40.0,1.0
NV,Esmeralda,0.0,783.0,389.0,45417.0,100.0,45.08301404853129,3.065134099616858,100.0,45.08301404853129,3.065134099616858,1.0,0.0,0.0,0.0
NV,Eureka,0.0,1987.0,836.0,90486.0,74.53447408152995,11.373930548565676,1.660795168595873,69.19979869149472,9.76346250629089,1.560140915953699,1.0,2.0,2.0,1.0
NV,Humboldt,25.0,16528.0,6289.0,83623.75,77.20232333010648,18.883107454017427,0.7320909970958374,57.938044530493706,12.990077444336883,0.4295740561471442,4.0,13.0,12.0,1.0
NV,Lander,0.0,5775.0,2213.0,102390.0,61.43722943722943,13.67965367965368,1.3506493506493509,40.5021645021645,10.233766233766234,0.7272727272727273,2.0,7.0,2.0,0.0
NV,Lincoln,0.0,5345.0,1988.0,64049.5,76.8755846585594,20.692235734331152,1.197380729653882,70.23386342376052,19.083255378858745,1.1786716557530403,3.0,6.0,0.0,3.0
NV,Lyon,40.0,51980.0,19808.0,62257.1,93.50519430550212,30.91188918814929,1.42170065409773,77.19507502885725,25.27702962677953,0.9888418622547132,4.0,26.0,18.0,3.0
NV,Mineral,50.0,4772.0,2240.0,50394.0,100.0,37.19614417435038,4.735959765297569,100.0,37.19614417435038,4.735959765297569,1.0,5.0,1.0,1.0
NV,Nye,66.66666666666666,43946.0,18032.0,55533.0,96.22491239248168,37.74177399535794,1.469985891776271,90.59982706048332,35.498111318436266,1.33573021435398,7.0,29.0,26.0,0.0
NV,Pershing,0.0,6753.0,2018.0,58819.0,83.56286095068857,19.9022656597068,0.7552199022656597,70.9610543462165,15.696727380423514,0.414630534577225,1.0,6.0,3.0,0.0
NV,Storey,0.0,4010.0,1742.0,69327.0,100.0,23.19201995012469,0.399002493765586,100.0,23.19201995012469,0.399002493765586,0.0,1.0,0.0,1.0
NV,Washoe,91.66666666666666,421407.0,163445.0,78504.1603773585,68.82230242971758,19.11857183198191,1.6354735445780446,35.00819872474828,7.800060274271665,0.281200834347792,56.0,153.0,361.0,8.0
NV,White Pine,33.33333333333333,10030.0,3707.0,71589.33333333333,93.38983050847456,24.6061814556331,0.7676969092721834,65.87238285144566,15.234297108673978,0.2891326021934197,3.0,8.0,4.0,1.0
NH,Belknap,26.666666666666668,60088.0,24766.0,81469.73333333334,88.42364532019704,17.4776993742511,1.4145919318333111,73.20596458527493,12.95266941818666,0.9436160298229264,10.0,36.0,47.0,16.0
NH,Carroll,0.0,47818.0,21052.0,71542.54545454546,95.17754820360534,26.09059350035552,2.2355598310259737,88.00660839014597,24.2210046426032,1.98042578108662,15.0,45.0,46.0,7.0
NH,Cheshire,37.5,77117.0,30204.0,79783.125,85.37157825122866,19.731058002775004,1.3900955690703736,72.51967789203418,15.980912120544108,1.074989950335205,13.0,45.0,51.0,5.0
NH,Coos,18.181818181818183,33055.0,14171.0,59462.81818181818,84.25956738768718,27.71441536832552,2.598699137800635,64.8585690515807,19.46150355468159,1.58826198759643,12.0,27.0,25.0,3.0
NH,Grafton,10.526315789473683,89118.0,35986.0,85966.21052631579,88.42994681209183,21.16070827442268,2.017549765479477,68.56302879328531,16.346865953006127,1.5485087187773514,29.0,63.0,78.0,8.0
NH,Hillsborough,75.29411764705883,400721.0,155466.0,91002.32142857143,79.7337798617991,13.029015200101815,1.1571642115087557,53.72890365116877,6.8049840163106,0.4968544199081156,68.0,166.0,273.0,17.0
NH,Merrimack,33.33333333333333,146445.0,57069.0,91203.44444444444,89.22598927925159,16.72778176107071,1.5350472873775138,73.96770118474512,13.056096145310525,1.129434258595377,21.0,76.0,102.0,13.0
NH,Rockingham,68.75,295223.0,115033.0,109368.09375,87.90507514658411,11.110584202450353,0.8925456349945635,71.15062173340154,8.297795225981716,0.5829491604651399,48.0,153.0,287.0,14.0
NH,Strafford,64.0,123143.0,47100.0,94550.28,77.85420202528768,16.739075708728876,1.5973299334919564,54.54309217738727,10.604744078023112,0.9013910656716176,18.0,56.0,81.0,10.0
NH,Sullivan,40.0,43742.0,18126.0,72802.7,92.28887568012436,22.40638288144118,2.114672397238352,75.8995930684468,15.305655891362994,1.204791733345526,7.0,26.0,18.0,3.0
NJ,Atlantic,82.6086956521739,274549.0,102847.0,74235.30882352941,73.38653573679017,20.790824224455378,2.846850653253153,48.099974867874224,11.538195367675716,1.3250822257593362,72.0,77.0,197.0,5.0
NJ,Bergen,99.4413407821229,905116.0,335730.0,122120.79888268156,48.02732467440637,6.276212109829016,1.0112515964804512,10.69277308101945,0.960429381427353,0.1437384821393059,256.0,249.0,783.0,13.0
NJ,Burlington,89.47368421052632,448734.0,166318.0,102289.54385964911,80.71195853222622,12.920794947563593,1.2205449107934767,47.32157581105956,6.916792576448408,0.5749508617577451,69.0,136.0,318.0,8.0
NJ,Camden,98.4251968503937,513657.0,190980.0,87128.1968503937,64.79888330150276,15.741048987943316,2.130020616870791,21.035243362788787,4.622539943970392,0.4999445155035363,147.0,150.0,393.0,12.0
NJ,Cape May,71.875,97265.0,40812.0,85758.53125,79.07469284943195,20.114121215236725,2.080912969721894,55.44748881920526,14.555081478435202,1.203927414794633,43.0,28.0,170.0,5.0
NJ,Cumberland,69.6969696969697,156898.0,51931.0,61160.29032258064,73.38206987979451,25.65679613506864,1.9847289321724944,49.86169358436691,15.912248722099708,1.0197708065112367,31.0,46.0,93.0,2.0
NJ,Essex,100.0,783969.0,283712.0,82787.32524271845,32.74096297175016,5.694102700489433,1.2411205034892965,8.099427400828349,0.7487540961441078,0.1094431029798372,362.0,155.0,573.0,11.0
NJ,Gloucester,87.3015873015873,288288.0,104271.0,100000.19047619047,81.86015373515374,13.307178932178932,1.56995781995782,53.26583139083139,8.181055056055056,0.8488039738039738,40.0,93.0,198.0,1.0
NJ,Hudson,100.0,634266.0,246437.0,84679.87804878049,11.177644710578845,3.057234661798047,0.691350316744079,0.6803139376854506,0.1188775687172258,0.0236493836970608,276.0,175.0,513.0,8.0
NJ,Hunterdon,42.30769230769231,128349.0,47169.0,136242.84615384616,88.53360758556748,8.51896002306212,0.9193682849106732,75.9873469991975,7.196783769254143,0.723028617285682,21.0,27.0,95.0,5.0
NJ,Mercer,96.1038961038961,366513.0,133155.0,103780.25333333333,65.32619579660202,11.883889520971971,1.929263082073487,31.336951213190257,3.844884083238521,0.4993001612493963,118.0,90.0,299.0,14.0
NJ,Middlesex,98.28571428571428,809858.0,281186.0,104641.82285714286,62.96523588085813,10.014348194374817,1.2415756836383662,26.911754900241768,4.086271914335599,0.5552825310116094,212.0,266.0,643.0,7.0
NJ,Monmouth,94.4055944055944,630380.0,233983.0,117022.93661971833,74.19223325613122,11.279545670865192,1.5527142358577366,40.08709032646975,5.425457660458771,0.6218471398204257,168.0,189.0,524.0,9.0
NJ,Morris,95.0,492276.0,180534.0,141771.97,75.56045795448082,7.922588141611617,1.0126433139133333,43.37221396127376,3.895375764814861,0.4422315936588417,98.0,114.0,398.0,13.0
NJ,Ocean,88.8,576567.0,221111.0,87466.67479674796,78.8917853432472,16.542396633869092,1.980862588389554,51.39992403311325,10.05191070595438,1.2404456030261877,110.0,170.0,416.0,12.0
NJ,Passaic,97.0,501226.0,166785.0,78624.20202020202,47.34989804998145,8.842318634707697,1.1733230119746385,18.25044989685292,2.121398331291673,0.2515831181941879,243.0,111.0,347.0,6.0
NJ,Salem,54.16666666666666,66083.0,25290.0,80686.125,84.37116958975834,22.48384607236354,2.2471740084439267,64.19502746546011,16.715342826445532,1.619175884872055,16.0,24.0,31.0,1.0
NJ,Somerset,91.17647058823528,323444.0,117759.0,136226.63235294115,77.14318398238953,7.87555187296719,1.2323617071270452,46.616724997217446,3.682554012441103,0.6709043914866252,72.0,67.0,271.0,5.0
NJ,Sussex,56.09756097560976,149265.0,54752.0,104798.48780487804,92.35922687837068,12.80407329246642,1.0062640270659566,82.84728502998023,11.12317020064985,0.8005895554885607,27.0,46.0,75.0,3.0
NJ,Union,100.0,536499.0,188118.0,98415.76851851853,46.00735509292655,7.961990609488555,1.1979519067137123,10.96162341402314,0.943338198207266,0.1664495180792508,153.0,138.0,382.0,6.0
NJ,Warren,56.52173913043478,108692.0,41480.0,93814.56521739133,90.92481507378648,17.763956868950796,2.1961137894233245,72.33007029036176,13.535494792625032,1.5962536341221063,24.0,38.0,83.0,4.0
NM,Bernalillo,94.77124183006536,662564.0,266000.0,68704.22516556291,64.54591556438322,22.85515059677254,1.3752633707838036,23.83226375112442,7.133650485085215,0.2704644381523898,78.0,225.0,568.0,8.0
NM,Catron,0.0,3725.0,1787.0,50286.0,100.0,44.10738255033557,0.0,100.0,44.10738255033557,0.0,2.0,5.0,0.0,0.0
NM,Chaves,62.5,65645.0,23691.0,53646.75,73.79998476654734,36.15659989336583,0.944474065046843,40.71749562038236,21.29179678574149,0.4448168177317388,6.0,30.0,44.0,1.0
NM,Cibola,42.85714285714285,27213.0,8860.0,44795.142857142855,86.8665711240951,48.31514349759306,2.112960717304229,62.61345680373351,35.89828390842612,1.6021754308602507,3.0,16.0,15.0,1.0
NM,Colfax,0.0,13750.0,6011.0,47201.66666666666,92.56,47.41818181818182,2.618181818181818,82.24000000000001,41.97818181818182,2.458181818181818,3.0,13.0,14.0,2.0
NM,Curry,75.0,48376.0,18015.0,51638.41666666666,73.69563419877625,30.661898462047294,0.938481891847197,47.03365305109972,17.405324954522904,0.4671738051926575,5.0,22.0,32.0,1.0
NM,De Baca,0.0,2022.0,912.0,60909.0,73.34322453016814,38.22947576656775,3.016815034619189,55.78635014836796,27.74480712166172,2.274975272007913,2.0,2.0,1.0,1.0
NM,Doña Ana,70.73170731707317,209233.0,75532.0,46306.60975609756,82.70062561832981,42.19888832067599,1.632629652110327,55.874073401423296,27.40246519430492,0.8335205249649912,21.0,60.0,122.0,5.0
NM,Eddy,66.66666666666666,53829.0,20411.0,66128.83333333333,82.99429675453752,26.41327165654201,1.7109736387449146,54.6694161139906,16.218023741849187,1.0886325215032788,5.0,35.0,36.0,1.0
NM,Grant,25.0,29514.0,12586.0,50849.75,83.40787422917937,36.25059293894423,2.0939215287660096,66.76831334282035,27.28535610218879,1.5280883648438028,5.0,13.0,20.0,2.0
NM,Guadalupe,0.0,4687.0,1766.0,41319.0,74.03456368679325,24.45060806486025,1.6215062940046938,55.792617879240446,17.537870706208665,0.2560273095796885,0.0,7.0,3.0,0.0
NM,Harding,0.0,695.0,349.0,44219.0,100.0,48.20143884892087,4.028776978417266,100.0,48.20143884892087,4.028776978417266,1.0,0.0,0.0,0.0
NM,Hidalgo,0.0,4894.0,1936.0,53666.5,74.92848385778504,34.14384961176951,1.5324887617490806,48.12014711892113,22.31303637106661,0.6742950551695954,2.0,3.0,2.0,0.0
NM,Lea,72.22222222222221,64727.0,22236.0,66378.33333333333,73.00353793625534,25.293926800253374,0.9686838568140036,38.73035981893182,12.534182026047864,0.3738779798229487,9.0,36.0,53.0,0.0
NM,Lincoln,40.0,20497.0,9219.0,55539.0,88.60808898863249,34.019612626237986,1.268478313899595,74.5231009416012,28.935941845148072,1.087964092306191,3.0,14.0,17.0,4.0
NM,Los Alamos,100.0,17950.0,7663.0,136094.25,78.93036211699165,8.423398328690809,1.4707520891364902,44.55153203342618,5.041782729805014,0.9192200557103064,3.0,4.0,13.0,1.0
NM,Luna,66.66666666666666,25095.0,9593.0,41379.16666666666,82.74556684598525,50.34469017732616,3.235704323570433,55.2898983861327,33.907152819286715,1.8410041841004183,2.0,16.0,20.0,1.0
NM,McKinley,35.294117647058826,71492.0,21968.0,41008.41176470588,89.86040396128237,55.74050243383876,3.0632798075309124,80.46914340066022,50.615453477312144,2.636658647121356,12.0,44.0,48.0,2.0
NM,Mora,0.0,4881.0,2114.0,32563.0,100.0,59.96721983200164,2.6838762548658064,100.0,59.96721983200164,2.6838762548658064,1.0,4.0,0.0,1.0
NM,Otero,62.5,63797.0,24464.0,51956.75,84.27982507014437,37.639700926375845,1.851184224963556,59.79748264024954,28.068717964794583,1.1489568475006662,9.0,20.0,30.0,6.0
NM,Quay,66.66666666666666,9041.0,4072.0,40101.66666666666,79.73675478376285,43.75622165689636,1.6369870589536557,45.83563765070235,22.01083950890388,0.2322751907974781,2.0,6.0,7.0,1.0
NM,Rio Arriba,22.22222222222222,40246.0,15768.0,,90.59036922924018,0.0,2.19400685782438,75.56527356755952,0.0,1.841176762908115,3.0,13.0,19.0,3.0
NM,Roosevelt,60.0,19846.0,7299.0,51593.0,89.38325103295375,44.65887332459941,1.5872216063690416,56.17756726796331,26.33276226947496,0.9271389700695354,1.0,8.0,10.0,1.0
NM,San Juan,57.57575757575758,130044.0,44404.0,59063.72727272727,85.66023807326751,37.9310079665344,1.5387099750853557,65.31712343514504,30.332041462889485,1.1772938390083356,9.0,68.0,99.0,3.0
NM,San Miguel,57.14285714285714,29393.0,11978.0,41635.142857142855,75.2560133365087,39.55363521926989,2.129758786105535,57.39121559554996,28.292450583472256,1.0308576872044364,3.0,14.0,16.0,2.0
NM,Sandoval,66.66666666666666,131561.0,47602.0,65852.96296296296,88.13098106581738,28.56697653559945,0.9220057615858804,67.0700283518672,22.75978443459688,0.5921207652723832,12.0,37.0,67.0,7.0
NM,Santa Fe,68.0,144170.0,61963.0,77516.85714285714,78.84927516126795,24.25192481098703,0.7491156273843379,55.9624054935146,16.61580079073316,0.3606853020739404,28.0,33.0,110.0,5.0
NM,Sierra,25.0,11988.0,5917.0,41651.25,89.12245578912245,45.74574574574575,2.010343677010344,61.177844511177845,29.429429429429423,0.7090423757090424,2.0,8.0,6.0,1.0
NM,Socorro,50.0,17866.0,7014.0,40296.66666666666,86.61703794917722,46.45136012537781,2.5635284898690247,62.59375349826486,34.0647039068622,1.7631254897570805,1.0,6.0,10.0,2.0
NM,Taos,16.666666666666664,32937.0,14806.0,46920.833333333336,85.75765856028174,37.98160123872848,1.879345417008228,75.36509093117164,32.969001426966635,1.4967969153231928,11.0,14.0,24.0,4.0
NM,Torrance,0.0,16383.0,6264.0,53066.75,98.9501312335958,49.765000305194405,1.4161020570103156,95.75169382896904,47.96435329304767,1.3672709515961667,2.0,12.0,6.0,1.0
NM,Union,0.0,4549.0,1695.0,47159.0,68.76236535502308,29.14926357441196,1.890525390195648,50.648494174543856,21.037590679270167,1.1870740822158716,1.0,2.0,2.0,1.0
NM,Valencia,66.66666666666666,76569.0,27500.0,52596.77777777778,94.09160365160837,42.1332393005002,1.1440661364259688,78.85697867283105,35.90225809400671,0.9638365395917408,8.0,22.0,45.0,2.0
NY,Albany,89.33333333333333,304204.0,126251.0,87548.0,74.06542977738623,17.189780542004705,3.451959869035252,38.50278102852033,6.663949191989587,1.0469947798188055,101.0,154.0,345.0,16.0
NY,Allegany,0.0,48946.0,18208.0,57701.083333333336,87.01834674947901,34.215257630858495,2.5231888203326114,79.30985167327259,31.32227352592653,2.1227475176725368,14.0,24.0,20.0,6.0
NY,Bronx,99.70238095238096,1385108.0,483449.0,51269.83486238532,2.397069398198552,0.3723897342301105,0.130170354947051,0.5564909017924956,0.0017327168711753,0.0005053757540928,1296.0,166.0,963.0,42.0
NY,Broome,67.27272727272727,200600.0,82167.0,63560.01851851852,73.80707876370887,22.532901296111664,2.939680957128614,41.145064805583246,10.424227318045864,0.8444666001994018,42.0,103.0,154.0,8.0
NY,Cattaraugus,30.0,80317.0,32263.0,59824.9,77.81291631908562,29.52301505285307,2.759067196234919,61.20124008615859,22.423646301530187,1.8402081751061417,19.0,37.0,41.0,4.0
NY,Cayuga,36.84210526315789,80026.0,31445.0,69114.73684210527,83.71529252992778,25.326768800139952,2.5591682703121488,58.42726114012946,15.132581910878963,0.8897108439757079,11.0,29.0,50.0,6.0
NY,Chautauqua,51.42857142857142,134905.0,54244.0,59279.117647058825,78.20169749082689,29.599347689114563,2.984322300878396,53.36718431488825,18.593084022089617,1.412104814499092,30.0,54.0,94.0,8.0
NY,Chemung,77.27272727272727,88830.0,35462.0,59705.619047619046,77.50534729258133,22.20983901834965,2.074749521558032,51.12799729821006,12.722053360351232,0.9962850388382304,15.0,39.0,53.0,4.0
NY,Chenango,16.666666666666664,50477.0,20436.0,61194.16666666666,82.17009727202488,28.79529290567981,1.78497137310062,74.16645204746717,26.011846979812585,1.5016740297561266,8.0,34.0,27.0,5.0
NY,Clinton,42.10526315789473,82128.0,31582.0,68683.83333333333,78.51280927332944,22.66583869082408,2.264757451782584,63.511835184102864,18.271478667445937,1.4720923436586792,20.0,53.0,39.0,6.0
NY,Columbia,19.047619047619047,63096.0,25906.0,77370.80952380953,94.87130721440344,26.814695067833146,2.737099023709902,85.2510460251046,23.84937238493724,2.424876378851274,20.0,42.0,41.0,8.0
NY,Cortland,66.66666666666666,49336.0,18671.0,67868.72727272728,62.35203502513378,16.975433760337282,1.313442516620723,49.80136208853576,13.122263661423707,0.8634668396302901,7.0,22.0,42.0,4.0
NY,Delaware,21.428571428571427,47980.0,19898.0,62712.769230769234,82.65735723218008,27.267611504793663,2.280116715298041,70.32096706961234,22.471863276365152,1.6090037515631517,12.0,31.0,25.0,8.0
NY,Dutchess,65.38461538461539,297488.0,107965.0,96971.42105263156,83.0470472758565,16.59461894261281,1.8740251707631903,61.700976173828856,11.069017909966115,0.9906281934061206,99.0,123.0,258.0,16.0
NY,Erie,88.13559322033898,919040.0,383164.0,71398.75652173912,67.71217792479108,19.04073816155989,3.034035515320334,31.926901984679667,7.712177924791086,0.9822205779944292,311.0,351.0,746.0,24.0
NY,Essex,0.0,39370.0,16262.0,69721.46153846153,86.93167386334773,24.965709931419862,2.628905257810516,75.76073152146304,21.46050292100584,2.2504445008890017,19.0,29.0,28.0,10.0
NY,Franklin,21.428571428571427,51599.0,19054.0,66597.28571428571,87.50750983546193,30.98315858834473,2.6008255973952985,72.69908331556813,25.684606290819588,1.85468710633927,13.0,29.0,24.0,7.0
NY,Fulton,53.333333333333336,55531.0,22554.0,59751.4,71.58884226828258,23.68586915416614,1.6369235201959265,52.30231762438999,16.363832814103834,0.8679836487727575,13.0,29.0,42.0,3.0
NY,Genesee,53.333333333333336,60079.0,23728.0,69385.4,76.55919705720801,17.868140281962084,1.7593501889179248,63.33494232593752,14.485926862963764,1.16013915011901,11.0,30.0,35.0,4.0
NY,Greene,13.333333333333334,49221.0,19823.0,68641.78571428571,96.16830214745738,28.432985920643628,3.214075293065968,87.7897645313992,24.991365474086265,2.5375347920602995,13.0,32.0,30.0,4.0
NY,Hamilton,0.0,4836.0,2262.0,69593.0,97.95285359801488,24.069478908188582,2.1712158808933,95.6989247311828,23.67659222497932,2.088502894954508,4.0,10.0,5.0,2.0
NY,Herkimer,42.10526315789473,64519.0,26324.0,65770.68421052632,76.07216478866691,24.52145879508362,2.076907577612796,57.06536059145368,17.64441482354035,1.2554441327360932,10.0,27.0,39.0,5.0
NY,Jefferson,40.0,116229.0,43451.0,60751.958333333336,79.09471818565073,27.02853848867322,2.031334692718685,61.97936831599687,19.66118610673756,1.1640812533877087,34.0,61.0,102.0,16.0
NY,Kings,99.86737400530504,2504700.0,916856.0,75146.18413978495,1.6313730187247972,0.3714616520940632,0.1676049027827684,0.0157304267976204,0.0016369225855391,0.0003593244699964,2495.0,348.0,2118.0,44.0
NY,Lewis,0.0,27087.0,10514.0,60316.57142857143,94.5693506109942,32.28485989589102,1.7240742791745118,86.5728947465574,28.921622918743303,1.487798574962159,3.0,19.0,14.0,4.0
NY,Livingston,40.0,65393.0,24409.0,72314.46153846153,90.5586224825287,25.646475922499352,2.4910923187497134,72.7799611579221,19.980731882617405,1.599559585888398,13.0,38.0,48.0,7.0
NY,Madison,37.5,73442.0,27754.0,76532.8125,90.67427357642764,24.49960513057924,1.880395414068244,76.03959587157213,20.689796029519893,1.4378693390702868,11.0,23.0,44.0,8.0
NY,Monroe,93.19371727748693,744344.0,300422.0,69235.74594594595,75.9017336070419,19.7704287265028,2.6976774179680363,41.07052653074385,8.08833012693056,0.8998527562524854,190.0,292.0,561.0,29.0
NY,Montgomery,56.25,50219.0,20272.0,52631.3125,93.4168342659153,39.87335470638602,5.2131663314681695,81.64240626057867,35.00866206017643,4.589896254405703,11.0,31.0,34.0,7.0
NY,Nassau,100.0,1339532.0,448528.0,135427.8909090909,42.85242905731256,5.117011015787604,0.6932271868085271,5.554551888271426,0.4844975707933815,0.061364715437929,560.0,502.0,1292.0,24.0
NY,New York,100.0,1585873.0,763846.0,137292.85239852397,0.0299519570608743,0.0292583327920962,0.0,0.0001261135034142,0.0,0.0,1319.0,233.0,2622.0,46.0
NY,Niagara,76.66666666666667,216469.0,90556.0,64391.11666666667,77.41016034628515,20.84732686897431,2.355533586795338,46.28653525447062,10.31510285537421,0.962262494860696,34.0,83.0,138.0,8.0
