State,County,Urban_Percentage,Total_Population,Housing_Units,Median_Family_Income,Population_Half_Percent,Low_Income_Half_Percent,Vehicle_Half_Percent,Population_1_Percent,Low_Income_1_Percent,Vehicle_1_Percent,"Grocery stores, 2016","Convenience stores, 2016","Fast-food restaurants, 2016","Farmers' markets, 2018"
MN,Steele,62.5,36576.0,14330.0,77566.625,80.73053368328958,20.03499562554681,1.6513560804899388,52.32666229221348,10.192475940507435,0.5249343832020997,0.021872265966754154,0.035542432195975505,0.07108486439195101,0.005468066491688539
MN,Stevens,0.0,9726.0,3726.0,79558.0,77.67838782644458,22.074850915073,1.7890191239975324,54.0407156076496,14.404688463911167,0.8842278428953321,0.030845157310302282,0.05140859551717047,0.05140859551717047,0.010281719103434095
MN,Swift,25.0,9783.0,4236.0,66319.0,69.03812736379433,18.99212920372074,1.103955841766329,51.45660840233057,13.063477460901565,0.6439742410303588,0.030665440049064702,0.07155269344781764,0.07155269344781764,0.010221813349688235
MN,Todd,12.5,24895.0,9756.0,63902.375,90.17473388230567,29.65655754167503,1.839726852781683,78.46957220325366,24.90058244627436,1.5264109258887326,0.028118096003213498,0.056236192006426995,0.02410122514561157,0.004016870857601928
MN,Traverse,0.0,3558.0,1524.0,62098.5,52.16413715570545,13.518830803822372,0.4215851602023608,42.04609331084879,10.230466554243955,0.028105677346824,0.056211354693648116,0.028105677346824058,0.028105677346824058,0.0
MN,Wabasha,33.33333333333333,21676.0,8822.0,77571.5,82.62133234914191,15.920834102232885,1.1441225318324415,58.77006827828013,10.463185089499907,0.6458756228086363,0.01384019191732792,0.046133973057759736,0.05074737036353571,0.004613397305775973
MN,Wadena,0.0,13843.0,5705.0,57904.333333333336,77.16535433070865,28.11529292783356,1.4014303257964311,57.957090226107056,20.84085819547786,0.8668641190493389,0.03611933829372246,0.06501480892870043,0.07946254424618941,0.007223867658744491
MN,Waseca,40.0,19136.0,7281.0,71289.2,86.33465719063545,24.61329431438127,1.2176003344481603,70.59991638795987,17.87207357859532,0.8831521739130435,0.015677257525083612,0.03658026755852843,0.05748327759197325,0.0
MN,Washington,82.0,238136.0,87859.0,109329.29166666669,86.30572445997245,11.601353848221184,0.9544965901837604,59.0309738972688,7.249218933718547,0.5139920045688178,0.0109181308160043,0.022256189740316457,0.0575301508381765,0.002519568649847146
MN,Watonwan,33.33333333333333,11211.0,4520.0,69750.0,61.519935777361525,17.68798501471769,0.7225046829007226,38.720899116938725,9.205244848809205,0.2051556507002051,0.03567924360003568,0.05351886540005352,0.05351886540005352,0.01783962180001784
MN,Wilkin,50.0,6576.0,2690.0,70393.5,72.06508515815085,17.092457420924575,1.551094890510949,51.77919708029197,9.321776155717762,0.4409975669099756,0.0,0.030413625304136254,0.015206812652068127,0.0
MN,Winona,60.0,51461.0,19554.0,72604.7,77.1846641145722,21.39484269641088,1.706146402129768,47.77987213618079,10.815957715551583,0.7403664911292046,0.007772876547288238,0.03886438273644119,0.06412623151512796,0.003886438273644119
MN,Wright,47.05882352941176,124700.0,44473.0,90191.5294117647,87.3392141138733,12.835605453087409,1.0216519647153168,63.126704089815554,8.565356856455493,0.578989574979952,0.009623095429029671,0.03368083400160385,0.056134723336006415,0.0032076984763432237
MN,Yellow Medicine,0.0,10438.0,4292.0,69547.0,79.12435332439165,22.29354282429584,1.1879670434949223,62.933512167081815,16.133358881011688,0.7281088331097912,0.028741138149070703,0.06706265568116497,0.057482276298141406,0.009580379383023568
MS,Adams,66.66666666666666,32297.0,12643.0,35562.666666666664,88.65219679846426,47.42855373564108,2.9197758305724992,66.59751679722575,35.28191472892219,2.080688608849119,0.015481314053936898,0.034058890918661176,0.09598414713440877,0.0
MS,Alcorn,28.57142857142857,37057.0,15039.0,49900.0,90.38238389508057,39.14240224518984,1.5759505626467334,76.47408047062633,32.15316944167094,1.3141916507002729,0.01888981838788893,0.06206654613163505,0.06476509161561918,0.005397090967968265
MS,Amite,0.0,13131.0,5351.0,42115.333333333336,92.46058944482525,45.3050034270048,2.345594394943264,85.00495011804128,41.15451983855,1.9572005178585028,0.00761556621734826,0.05330896352143782,0.022846698652044778,0.0
MS,Attala,33.33333333333333,19564.0,7619.0,44985.333333333336,91.21345328153753,49.43774279288489,3.388877530157432,74.85176855448783,38.34594152525046,2.1876916785933345,0.010222858311183807,0.04089143324473523,0.04600286240032713,0.005111429155591904
MS,Benton,0.0,8729.0,3404.0,47550.0,97.18180776721272,41.27620575094512,1.1799747966548286,92.90869515408409,39.37449879711307,1.099782334746248,0.011456065986940085,0.08019246190858059,0.0,0.0
MS,Bolivar,50.0,34145.0,12727.0,36448.0,92.8950065895446,54.41792356128276,4.275882266803339,74.64050373407527,43.60521306194172,3.3357739054034266,0.02050080538878313,0.0849319080392444,0.06150241616634939,0.005857372968223752
MS,Calhoun,0.0,14962.0,5988.0,48757.4,90.59617698168694,41.47172837855901,2.8605801363454084,69.09504076995054,30.79133805640957,1.791204384440583,0.033417992247025796,0.08688677984226707,0.02673439379762064,0.00668359844940516
MS,Carroll,0.0,10597.0,4188.0,55472.0,100.0,36.482023214117206,2.028876097008588,100.0,36.482023214117206,2.028876097008588,0.0,0.037746532037369065,0.0,0.009436633009342266
MS,Chickasaw,25.0,17392.0,6639.0,46410.5,83.41766329346825,43.22677092916283,2.644894204231831,65.7371205151794,33.00942962281509,1.6731830726770929,0.017249310027598896,0.09774609015639374,0.03449862005519779,0.0
MS,Choctaw,0.0,8547.0,3446.0,53457.333333333336,91.5993915993916,39.873639873639874,2.492102492102492,82.20428220428221,34.33953433953434,1.9188019188019187,0.0468000468000468,0.0351000351000351,0.0468000468000468,0.0234000234000234
MS,Claiborne,0.0,9604.0,3440.0,29644.0,88.4527280299875,56.80966264056643,3.113286130778842,76.42648896293211,48.11536859641816,2.686380674718867,0.03123698458975427,0.03123698458975427,0.06247396917950854,0.0
MS,Clarke,0.0,16732.0,6733.0,53539.0,92.74444178819029,38.65646665072914,2.008128137700215,83.39110686110448,34.413100645469754,1.5957446808510638,0.01792971551518049,0.06574229022232847,0.029882859191967488,0.0
MS,Clay,40.0,20634.0,8029.0,44447.0,85.59658815547155,41.53339148977416,2.3989531840651352,62.47940292720752,29.533779199379666,1.4345255403702626,0.014539110206455364,0.13569836192691673,0.04846370068818455,0.004846370068818455
MS,Coahoma,42.85714285714285,26151.0,9461.0,39146.142857142855,76.06592482123055,45.26786738556843,3.238881878322053,42.633168903674814,25.865167680012235,1.7475431149860423,0.026767618829107873,0.0764789109403082,0.05735918320523116,0.007647891094030821
MS,Copiah,33.33333333333333,29449.0,10708.0,52488.333333333336,92.186491901253,42.51078135080987,2.142687357805019,76.91602431321947,34.1641481883935,1.5688138816258617,0.0169785052124011,0.09168392814696594,0.05772691772216374,0.00679140208496044
MS,Covington,0.0,19568.0,7430.0,45690.75,92.29354047424366,42.31909239574816,1.2571545380212592,83.39636140637776,37.653311529026986,1.0067457072771873,0.02044153720359771,0.04599345870809485,0.056214227309893706,0.0
MS,DeSoto,81.81818181818183,161252.0,57748.0,70558.9696969697,90.4745367499318,23.07568278222905,0.9568873564358892,64.91826457966413,14.975318135589015,0.6021630739463697,0.01240294694019299,0.04651105102572371,0.08682062858135092,0.0018604420410289484
MS,Forrest,76.47058823529412,74934.0,28746.0,49106.0,79.47927509541731,36.16248965756533,2.2072757359809967,49.88389783009048,20.365922011370007,1.1329970373929057,0.016014092401313157,0.09741906210798837,0.10275709290842608,0.006672538500547148
MS,Franklin,0.0,8118.0,3211.0,52174.5,95.54077358955408,44.14880512441488,1.305740330130574,86.1788617886179,39.061345158906136,0.9485094850948508,0.01231830500123183,0.11086474501108648,0.04927322000492732,0.0
MS,George,20.0,22578.0,7982.0,58690.4,93.59110638674817,38.54194348480822,1.793781557268137,85.8579147843033,34.54690406590487,1.6697670298520686,0.008858180529719196,0.07529453450261317,0.053149083178315175,0.0
MS,Greene,0.0,14400.0,4306.0,60622.5,94.83333333333334,32.93055555555556,0.9166666666666666,89.00694444444444,30.47222222222222,0.8402777777777778,0.020833333333333332,0.0625,0.020833333333333332,0.0
MS,Grenada,60.0,21906.0,8779.0,46126.8,81.47082990961381,35.57472838491738,2.328129279649412,56.32703368940016,22.509814662649504,1.1321099242216743,0.009129918743723181,0.0958641468090934,0.10042910618095499,0.013694878115584772
MS,Hancock,57.14285714285714,43929.0,17380.0,58910.0,92.01893965262128,33.087482073345626,1.9918504860115187,74.08773247740672,26.14446037924833,1.4068155432629923,0.006829201666325207,0.06829201666325206,0.06601561610781033,0.0
MS,Harrison,82.22222222222221,187105.0,71476.0,53695.04651162791,84.18588493092113,34.40902167232303,1.8850378129927048,58.78998423345181,23.66425269233853,1.1293124181609258,0.010689185216856845,0.050773629780070016,0.09085807434328318,0.003741214825899896
MS,Hinds,89.0625,245285.0,91351.0,51450.640625,79.59353405222497,34.781580610310456,2.0947061581425688,46.47084004321504,18.120553641682125,1.0261532503006705,0.011007603400126383,0.06237641926738284,0.095399229467762,0.0020384450740974784
MS,Holmes,0.0,19198.0,6926.0,25652.2,93.09823939993748,67.2049171788728,3.979581206375664,75.80477133034691,54.30774038962392,3.338889467652881,0.026044379622877385,0.07813313886863214,0.036462131472028335,0.0
MS,Humphreys,33.33333333333333,9375.0,3373.0,33800.333333333336,79.44533333333334,52.970666666666666,3.701333333333333,56.83200000000001,37.034666666666666,2.24,0.021333333333333333,0.10666666666666667,0.032,0.0
MS,Issaquena,0.0,1406.0,472.0,37222.0,100.0,60.95305832147937,4.267425320056899,100.0,60.95305832147937,4.267425320056899,0.0,0.0,0.0,0.0
MS,Itawamba,20.0,23401.0,8881.0,50638.6,95.57283876757404,42.468270586727066,1.4059228238109482,87.41079441049527,39.20345284389556,1.273449852570403,0.02563992991752489,0.05127985983504978,0.05982650314089141,0.008546643305841631
MS,Jackson,71.42857142857143,139668.0,52205.0,60505.75,87.46957069622246,30.56605664862388,1.2837586276026005,63.90368588366698,21.998596672108143,0.8219491938024457,0.011455737892717015,0.05441475499040582,0.06801844373800728,0.00214795085488444
MS,Jasper,0.0,17062.0,6798.0,45873.75,97.74352361973978,44.93025436642832,2.297503223537686,92.54483647872463,41.97046067284023,2.086508029539327,0.017582932833196577,0.07033173133278631,0.017582932833196577,0.0
MS,Jefferson,0.0,7726.0,2929.0,21445.0,90.4478384675123,61.01475537147295,4.633704374838208,76.23608594356718,50.63422210717059,4.025368884286824,0.012943308309603935,0.06471654154801967,0.0,0.0
MS,Jefferson Davis,0.0,12487.0,4977.0,40650.333333333336,95.41122767678388,54.82501801873949,3.49163129654841,90.18178906062305,51.69376151197245,3.1953231360615035,0.01601665732361656,0.08809161527989108,0.040041643309041405,0.0
MS,Jones,35.714285714285715,67761.0,25247.0,50736.38461538462,90.01638110417497,38.901432977671526,1.731084252003365,71.94699015657974,30.08810377650861,1.112734463777099,0.013281976358082082,0.06936143209220644,0.0811676332993905,0.0014757751508980093
MS,Kemper,0.0,10456.0,3920.0,33951.5,99.8947972456006,61.49579188982403,3.930757459831676,99.53136954858456,61.304514154552415,3.930757459831676,0.009563886763580718,0.03825554705432287,0.019127773527161437,0.0
MS,Lafayette,40.0,47351.0,18356.0,64027.6,95.67696563958522,40.19556081180968,1.5437899938755253,82.03205845705476,34.23581339359254,1.2882515680767035,0.008447551266076747,0.05913285886253722,0.10770627864247852,0.00633566344955756
MS,Lamar,50.0,55658.0,21542.0,71585.625,92.5383592655144,32.085234826979054,1.8308239606166228,71.53688598224873,23.13953070537928,1.0133314168672969,0.01257680836537425,0.059290668008192896,0.10780121456035072,0.0017966869093391786
MS,Lauderdale,63.1578947368421,80261.0,31090.0,50489.15789473684,91.55255977373818,42.39668082879605,2.9566040791916373,76.3247405340078,32.902655087776125,2.342358056839561,0.009967481092934301,0.08472358928994156,0.08596952442655835,0.0012459351366167876
MS,Lawrence,0.0,12929.0,5078.0,55418.66666666666,93.20906489287648,36.64629901771212,1.8176193054373888,85.24247814989559,33.84639183231495,1.6087864490679868,0.03093820094361513,0.06961095212313403,0.03867275117951891,0.0
MS,Leake,20.0,23805.0,8272.0,44407.8,90.14912833438352,47.12455366519639,2.8859483301827344,82.33144297416509,43.02877546733879,2.75992438563327,0.008401596303297627,0.07981516488132745,0.04620877966813695,0.0
MS,Lee,44.44444444444444,82910.0,32086.0,57356.16666666666,86.77964057411651,31.994934266071645,1.962368833675069,66.46845977566036,23.37353757085997,1.3339766011337597,0.01929803401278495,0.08442889880593414,0.0916656615607285,0.0012061271257990593
MS,Leflore,62.5,32317.0,11577.0,37599.75,85.24615527431382,55.66420150385246,4.158801868985364,59.80134294643686,40.130581427731535,2.8746480180709844,0.02784911965838413,0.10211343874740848,0.06188693257418696,0.0
MS,Lincoln,33.33333333333333,34869.0,13296.0,54649.16666666666,86.63282571912013,37.37990765436348,2.0218532220597094,73.20542602311508,29.719808425822364,1.5285783934153547,0.011471507642891968,0.09463993805385873,0.08030055350024377,0.002867876910722992
MS,Lowndes,57.14285714285714,59779.0,23487.0,56179.78571428572,88.98944445373793,38.00498502818716,2.296793188243363,70.72048712758661,28.85963298148179,1.6828652202278391,0.011709797755064488,0.0886598972883454,0.07862292778400441,0.0016728282507234983
MS,Madison,71.42857142857143,95203.0,35829.0,88186.57142857143,87.38905286598111,21.91527577912461,1.087150615001628,56.968793000220586,10.8904131172337,0.4107013434450595,0.016806193082150773,0.05777128871989328,0.11659296450742099,0.0031511612029032697
MS,Marion,16.666666666666664,27088.0,10135.0,41684.16666666666,98.75959834613111,55.51535735380981,2.8093620791494387,91.11045481393975,51.16287655050207,2.2999113998818665,0.014766686355581808,0.07383343177790903,0.06275841701122269,0.003691671588895452
MS,Marshall,16.666666666666664,37144.0,13369.0,47845.333333333336,94.66401033814344,39.83954339866466,1.7149472323928494,85.39468016368727,34.89931079043721,1.3164979539091106,0.005384449709239716,0.08884342020245531,0.03769114796467801,0.002692224854619858
MS,Monroe,33.33333333333333,36989.0,14485.0,53767.55555555556,88.74530265754684,38.43034415637081,2.046554381032199,70.43715699261944,29.841304171510448,1.311200627213496,0.01622103868717727,0.04595960961366893,0.05407012895725756,0.0027035064478628783
MS,Montgomery,33.33333333333333,10925.0,4438.0,40025.333333333336,86.8466819221968,41.27231121281464,2.1418764302059494,58.18764302059497,26.60869565217392,1.080091533180778,0.018306636155606407,0.06407322654462243,0.05491990846681922,0.0
MS,Neshoba,28.57142857142857,29676.0,10856.0,45711.42857142857,90.46367434964282,42.873028710068745,2.4599002560992047,75.50882868311093,35.11928831378892,1.7960641595902411,0.010109179134654266,0.057285348429707506,0.06402480118614369,0.0033697263782180888
MS,Newton,20.0,21720.0,8214.0,46820.8,91.44567219152854,44.05616942909761,1.929097605893186,81.597605893186,37.93738489871086,1.6574585635359116,0.01841620626151013,0.06906077348066299,0.07366482504604052,0.0
MS,Noxubee,33.33333333333333,11545.0,4305.0,42967.333333333336,81.18666089216111,41.93157210913815,3.889129493287137,63.5339974014725,29.70116933737549,3.204850584668688,0.0259852750108272,0.0779558250324816,0.0519705500216544,0.0086617583369424
MS,Oktibbeha,62.5,47671.0,18820.0,66719.375,86.73826854901303,43.38696482137988,1.822911203876571,66.13454720899499,33.00329340689308,1.3823918105347066,0.010488556984330096,0.06922447609657863,0.08181074447777474,0.004195422793732038
MS,Panola,16.666666666666664,34707.0,12839.0,45200.0,96.12470106894862,46.44019938340968,2.172472411905379,86.52721353041173,42.4727000316939,1.967902728556199,0.008643789437289308,0.1066067363932348,0.06626905235255136,0.0028812631457631023
MS,Pearl River,22.22222222222222,55834.0,20816.0,56525.77777777778,89.6120643335602,31.932156033957803,1.341476519683347,77.5638499838808,25.86595980943511,1.0280474262993875,0.014328187126123867,0.055521725113729985,0.06268581867679192,0.0017910233907654834
MS,Perry,0.0,12250.0,4674.0,47529.66666666666,97.90204081632652,44.50612244897959,2.310204081632653,94.73469387755102,42.82448979591837,2.212244897959184,0.0163265306122449,0.04897959183673469,0.0163265306122449,0.0
MS,Pike,37.5,40404.0,15370.0,43478.75,85.71923571923573,46.502821502821504,2.9007029007029006,60.68953568953569,30.187605187605183,1.7473517473517473,0.017325017325017324,0.099000099000099,0.0891000891000891,0.00495000495000495
MS,Pontotoc,16.666666666666664,29957.0,11172.0,50343.833333333336,96.88219781687086,41.12561337917682,1.999532663484328,90.11917081149647,37.93437260072771,1.8493173548753208,0.023366825783623195,0.06676235938178056,0.05340988750542444,0.0
MS,Prentiss,20.0,25276.0,9812.0,46751.2,85.67811362557367,42.80344991296092,2.0414622566861844,70.89333755341035,33.470485836366514,1.3253679379648675,0.027694255420161417,0.04747586643456243,0.06330115524608323,0.003956322202880202
MS,Quitman,33.33333333333333,8223.0,3058.0,37344.333333333336,100.0,67.627386598565,5.010336860026754,100.0,67.627386598565,5.010336860026754,0.024322023592362886,0.09728809436945154,0.06080505898090721,0.012161011796181443
MS,Rankin,59.25925925925925,141617.0,52836.0,76371.38461538461,90.35073472817528,26.071022546728145,0.7477915786946483,67.28782561415649,19.53720245450758,0.5338342148188424,0.009179688879159988,0.06355169224033838,0.10380109732588602,0.0
MS,Scott,50.0,28264.0,10248.0,45565.16666666666,88.92230399094254,47.39598075290122,3.644211718086612,70.64463628644212,37.37616756297764,2.7526181715256155,0.028304557033682422,0.10614208887630909,0.06722332295499575,0.0
MS,Sharkey,0.0,4916.0,1834.0,39768.5,74.30838079739625,50.26444263628967,3.641171684296176,55.736371033360456,36.3100081366965,2.441008950366152,0.02034174125305126,0.14239218877135884,0.10170870626525631,0.0
MS,Simpson,20.0,27503.0,10330.0,44526.4,91.71363124022834,45.65683743591608,2.3997382103770497,79.54404974002836,38.14856561102425,2.014325709922554,0.010907900956259316,0.08726320765007453,0.07635530669381523,0.0
MS,Smith,0.0,16491.0,6221.0,59450.66666666666,94.83354557031107,39.087987387059606,1.655448426414408,89.49123764477594,36.26220362622036,1.5159784124674065,0.024255654599478503,0.04244739554908738,0.03031956824934813,0.0
MS,Stone,33.33333333333333,17786.0,6165.0,50102.333333333336,96.87394580006747,46.06432025188351,1.2425503204767796,86.8716968402114,39.80658945237828,0.8433599460249636,0.005622399640166423,0.08433599460249634,0.0730911953221635,0.005622399640166423
MS,Sunflower,42.85714285714285,29450.0,8822.0,38187.42857142857,84.12224108658744,52.3667232597623,2.876061120543293,67.19864176570458,41.91171477079797,2.0543293718166384,0.01697792869269949,0.08149405772495756,0.050933786078098474,0.003395585738539898
MS,Tallahatchie,25.0,15378.0,4856.0,39406.0,90.26531408505656,54.61048250747822,2.7896995708154506,81.96774613083626,48.77097151775264,2.3410066328521264,0.013005592404734036,0.08453635063077124,0.03901677721420211,0.0
MS,Tate,20.0,28886.0,10035.0,60448.4,94.95603406494496,38.683099079138685,1.647857093401648,86.2943986706363,34.428442844284426,1.377830090701378,0.003461884650003462,0.04846638510004846,0.07616146230007616,0.003461884650003462
MS,Tippah,25.0,22232.0,8597.0,47398.0,91.89906441165888,39.88844908240375,1.902662828355524,79.86685858222383,34.34238934868658,1.385390428211587,0.017992083483267363,0.06297229219143577,0.04498020870816841,0.004498020870816841
MS,Tishomingo,0.0,19593.0,8148.0,44742.75,90.45067115806664,43.38284081049355,2.123207267901801,73.1740927882407,35.043127647629255,1.6638595416730466,0.04083090899811157,0.05614249987240341,0.061246363497167354,0.010207727249527893
MS,Tunica,50.0,10778.0,3927.0,40146.0,79.4488773427352,44.43310447207274,2.783447763963629,62.47912414177027,33.30859157543144,2.03191686769345,0.027834477639636295,0.20411950269066617,0.09278159213212099,0.0
MS,Union,16.666666666666664,27134.0,10317.0,51529.66666666666,92.37488022407312,39.80983268224368,1.7800545441143951,80.97958281123314,35.044593498931235,1.4078278174983416,0.01474165253924965,0.08107908896587307,0.06265202329181101,0.0036854131348124123
MS,Walthall,0.0,15443.0,5888.0,37752.333333333336,94.5412160849576,49.640613870361975,1.981480282328563,89.46448228971055,46.6942951499061,1.813119212588228,0.025901703036974682,0.04532798031470569,0.03885255455546202,0.0064754257592436705
MS,Warren,50.0,48773.0,18941.0,52610.454545454544,89.68486662702725,38.07434441186722,2.398868226272733,64.28351751993931,25.12045598999447,1.4434215652102598,0.01025157361655014,0.07381133003916102,0.07381133003916102,0.002050314723310028
MS,Washington,73.68421052631578,51137.0,18936.0,36926.63157894737,86.14897236834386,51.89784304906427,4.396034182685726,48.22144435535913,27.911297103858264,1.9829086571367112,0.02151084342061521,0.09582102978274049,0.07431018636212527,0.0039110624401118566
MS,Wayne,25.0,20747.0,8104.0,56014.25,87.65122668337591,40.12628331807008,2.390707090181713,77.08102376247167,33.224080589964814,2.077408781992577,0.0192798958885622,0.09157950547067045,0.057839687665686604,0.0
MS,Webster,0.0,10253.0,4060.0,47159.66666666666,88.00351116746317,35.277479762020874,1.6580513020579342,72.36906271335219,26.421535160440847,0.9948307812347604,0.029259728859845898,0.08777918657953769,0.048766214766409834,0.009753242953281966
MS,Wilkinson,0.0,9878.0,3455.0,32940.5,89.13747722210974,51.457784976715935,3.11804008908686,72.77789026118647,42.65033407572383,2.136059931160154,0.04049402713099818,0.05061753391374772,0.02024701356549909,0.0
MS,Winston,20.0,19198.0,7494.0,46717.4,90.65006771538702,44.08271694968226,2.84404625481821,78.39358266486093,37.72788832170018,2.307532034586936,0.01562662777372643,0.0885508907177831,0.0677153870194812,0.005208875924575477
MS,Yalobusha,33.33333333333333,12678.0,5166.0,48541.66666666666,91.64694746805488,37.81353525792712,2.51616974286165,75.84792554030604,29.99684492822212,1.7116264395014986,0.023663038334122102,0.10253983278119577,0.047326076668244205,0.007887679444707366
MS,Yazoo,50.0,28065.0,8860.0,43488.833333333336,91.6550864065562,54.29538571174061,2.4621414573311955,75.08284339925174,43.33867806876893,1.5784785319793335,0.021378941742383754,0.07482629609834313,0.04275788348476751,0.0035631569570639585
MO,Adair,57.14285714285714,25607.0,9877.0,58974.66666666666,86.19127582301715,39.26270160502988,2.0345999140859923,50.90795485609404,19.89690319053384,1.327761940094505,0.011715546530245636,0.05076736829773109,0.085914007888468,0.003905182176748545
MO,Andrew,25.0,17291.0,6700.0,70708.25,85.45486091030016,23.700190850731595,1.2202880111040426,63.57064368746747,17.245966109536752,0.8096697704007866,0.023133422011451042,0.04048348852003933,0.011566711005725521,0.0
MO,Atchison,0.0,5685.0,2498.0,64402.0,81.19613016710642,26.297273526824977,1.6534740545294635,49.63940193491645,15.708003518029903,0.7387862796833773,0.03518029903254178,0.08795074758135445,0.03518029903254178,0.0
MO,Audrain,42.85714285714285,25529.0,9590.0,54634.28571428572,87.75901915468683,35.21877080966744,1.888048885581104,55.07853813310353,20.36899212660112,0.7912570018410435,0.011751341611500645,0.05875670805750323,0.0509224803165028,0.003917113870500215
MO,Barry,28.57142857142857,35597.0,14057.0,51316.42857142857,93.69890721128183,43.50366603927297,1.7950950922830575,76.60477006489312,34.15737281231564,1.3343821108520382,0.03651993145489788,0.05337528443408152,0.042138382447959095,0.005618450993061213
MO,Barton,33.33333333333333,12402.0,4929.0,54301.66666666666,99.35494275116916,42.57377842283503,3.2010965973230125,95.83131752943072,40.961135300757945,2.894694404128366,0.008063215610385421,0.06450572488308337,0.04837929366231253,0.008063215610385421
MO,Bates,25.0,17049.0,6744.0,59035.25,92.0464543374978,34.68238606369875,1.6951140829374156,69.91025866619744,24.118716640272154,0.926740571294504,0.02932723326881342,0.05865446653762684,0.06451991319138953,0.0
MO,Benton,0.0,19056.0,8449.0,47615.0,90.47544080604534,38.89063811922754,2.5818639798488663,80.6150293870697,33.77413937867338,2.172544080604534,0.015743073047858942,0.07346767422334173,0.026238455079764904,0.005247691015952981
MO,Bollinger,0.0,12363.0,4847.0,52991.333333333336,94.87179487179486,39.68292485642643,1.5206665048936343,87.7133381865243,36.58497128528674,1.245652349753296,0.02426595486532395,0.0808865162177465,0.00808865162177465,0.00808865162177465
MO,Boone,82.75862068965517,162642.0,64077.0,69557.78571428571,80.20314555895771,26.514676405848427,1.6275008915286333,47.42993814635826,12.988649918225304,0.7999163807626566,0.01967511466902768,0.03935022933805536,0.09099740534425302,0.00614847333407115
MO,Buchanan,84.0,89201.0,34509.0,61380.68,81.19415701617694,29.28666718982972,2.73651640676674,45.9580049551014,15.402293696259012,1.2679230053474737,0.01121063665205547,0.04372148294301633,0.08407977489041603,0.002242127330411094
MO,Butler,50.0,42794.0,17614.0,45160.1,82.52091414684301,37.11735289993924,2.39986914053372,63.5322708790952,27.573958966210217,1.399728933962705,0.016357433285039958,0.06542973314015983,0.07945039024162266,0.009347104734308548
MO,Caldwell,0.0,9424.0,3676.0,57426.0,80.98471986417657,30.061544991511035,2.101018675721562,73.5144312393888,27.005517826825127,1.8357385398981323,0.042444821731748725,0.05305602716468591,0.021222410865874362,0.010611205432937181
MO,Callaway,25.0,44332.0,16333.0,66944.5,93.21032211495084,25.638365063610934,1.9105837769556977,78.14445547234503,20.72994676531625,1.1571776594784806,0.009022827754218171,0.05864838040241812,0.047369845709645406,0.006767120815663629
MO,Camden,18.181818181818183,44002.0,19068.0,63184.81818181818,94.3502568065088,30.05999727285124,1.3931184946138813,83.7461933548475,26.10790418617336,1.2158538248261443,0.020453615744738876,0.07045134312076724,0.04999772737602836,0.009090495886550611
MO,Cape Girardeau,68.75,75674.0,29848.0,61351.9375,86.35066205037397,28.35055633374739,1.8857203266643765,58.21418188545604,16.495758120358378,0.7730528318841347,0.013214578322805719,0.05682268678806459,0.08589475909823717,0.0066072891614028595
MO,Carroll,33.33333333333333,9295.0,3865.0,58984.66666666666,77.00914470145239,26.369015599784827,2.732651963421194,57.9666487358795,17.34265734265734,1.5492200107584724,0.010758472296933835,0.08606777837547068,0.05379236148466918,0.02151694459386767
MO,Carter,0.0,6265.0,2559.0,58033.0,100.0,44.38946528332004,3.703112529928173,99.79249800478853,44.29369513168396,3.703112529928173,0.06384676775738228,0.047885075818036714,0.047885075818036714,0.0
MO,Cass,60.0,99478.0,37150.0,77120.45,87.32181989987737,21.52636763907598,0.831339592673757,63.67337501759182,15.273728864673595,0.5116709222139568,0.010052473913830193,0.037194153481171714,0.0623253382657472,0.006031484348298116
MO,Cedar,33.33333333333333,13982.0,5838.0,46362.0,88.28493777714203,42.40452009726792,2.1956801602059794,67.47246459733944,31.740809612358746,1.5877556858818482,0.02145615791732227,0.050064368473751966,0.07152052639107424,0.014304105278214848
MO,Chariton,0.0,7831.0,3242.0,62061.0,84.68905631464692,26.420635934108034,1.1237389860809603,68.59915719576044,19.49942536074576,0.7789554335333929,0.03830928361639637,0.07661856723279274,0.012769761205465458,0.0
MO,Christian,35.714285714285715,77422.0,29077.0,66878.71428571429,85.64749037741211,25.67228953010772,0.9015525302885484,60.807005760636514,17.316783343235773,0.6096458371005657,0.014207847898530133,0.040040298623130376,0.058123014130350543,0.006458112681150061
MO,Clark,0.0,7139.0,2933.0,59935.66666666666,76.94354951673904,26.684409581173835,1.9190362795909792,70.00980529485923,24.28911612270626,1.6388849978988655,0.04202269225381706,0.07003782042302843,0.028015128169211374,0.014007564084605687
MO,Clay,84.0909090909091,221939.0,87217.0,80847.79545454546,81.87519994232649,17.114612573725214,1.2102424540076329,45.77879507432223,7.480433812894534,0.4645420588540094,0.013967801963602611,0.030188475211657257,0.07479532664380753,0.003154019798232848
MO,Clinton,25.0,20743.0,7951.0,68172.0,81.69502964855614,22.48469363158656,0.8195535843417057,59.5863664850793,14.698934580340357,0.4628067299811985,0.009641806874608302,0.04338813093573736,0.033746324061129054,0.004820903437304151
MO,Cole,60.0,75990.0,29722.0,70867.0,87.93788656402158,22.38057639163048,2.273983418870904,59.04066324516384,13.035925779707858,1.0988287932622711,0.01447558889327543,0.0473746545598105,0.08553757073299119,0.006579813133307014
